ai_chat_data_id	utterance_seq	utterance_text	uid	terminate
4846	1	오늘 김주현 금융위원장이 은행장 및 정책금융기관장과의 간담회를 주재하고 있다고 들었어.	326	0
4846	2	그렇습니다. 정말 맞아요.	326	0
4846	3	가계부채 증가에 대한 문제도 논의되고 있는 것 같더라고?	326	0
4846	4	맞습니다. 확실히 그래요.	326	0
4846	5	그렇구나. 김주현 금융위원장은 어떤 입장을 내놨을까?	326	0
4846	6	김주현 금융위원장은 특례보금자리론이 주택 소유자를 대상으로 한 상품이며, 그것 때문에 가계부채가 늘어난 것은 당연하지만 그렇지 않다면 젊은 분들이 힘들어질 것이라고 말했습니다.	326	0
4846	7	특례보금자리론은 주거안정을 위한 필요성이 인정된다는 의견도 있는 것 같던데?	326	0
4846	8	네, 그렇게 봐야죠.	326	0
4846	9	그런 의견도 있다는 말 맞지? 금융감독원도 대출금리 인하 압박에 대한 입장을 밝혔니?	326	0
4846	10	네, 금융감독원도 대출금리 인하 압박에 대한 입장을 밝혔습니다. 이복현 금감원장은 가계대출 현황과는 관련이 없는 업무협약식에서 해당 내용을 설명하는 기자간담회를 열었습니다.	326	0
4846	11	이복현 금감원장은 어떤 입장을 내놨을까?	326	0
4846	12	이복현 금감원장은 미시적인 개입이 필요하다고 강조했습니다. 그는 미시적 개입이 적절하냐 적절하지 않느냐의 문제는 효율성의 문제이며, 그에 대한 비판은 받아들이지만 그렇게 공감하지 않는다고 말했습니다.	326	0
4846	13	한은과 금융당국 간의 갈등도 커지고 있는 것 같아.	326	0
4846	14	맞아요. 한은 금융통화위원회에서는 금감원의 '상생금융' 행보가 통화정책 효과를 갉아먹는다는 비판이 나왔습니다.	326	0
4846	15	금통위원들의 지적에 대해서 금감원장은 어떻게 생각하니?	326	0
4846	16	이복현 금감원장은 금통위원들의 지적에 대해서는 통화당국 입장에서는 그렇게 생각할 수 있다고 보지만, 다양한 국면에서 기준금리 인상으로 인한 여러 가지 부작용이 나오고 있다고 말했습니다.	326	0
4846	17	그렇구나. 덕분에 궁금한 것들이 해결됐어. 알려줘서 고마워.	326	0
4846	18	네, 당신이 궁금한 것들을 해결해줘서 기뻐요. 그런데, 이제는 좀 더 어려운 질문을 해볼까요?	326	1
