ai_chat_data_id	utterance_seq	utterance_text	uid	terminate
8294	1	요즘 해외 직구가 많이 늘었니?	889	0
8294	2	네, 최근에는 해외 직구가 많이 늘어났어요.	889	0
8294	3	왜 해외 직구를 많이 하게 되었어?	889	0
8294	4	물가가 상승하면서 해외 직구가 더 저렴해지기 때문이에요.	889	0
8294	5	해외 직구를 하면 배송에 얼마나 걸려?	889	0
8294	6	보통 1~2주 정도 걸려요.	889	0
8294	7	한국 전체의 무역수지가 적자인 이유가 뭐야?	889	0
8294	8	한국인들이 해외에서 물건을 직접 사들이기 때문에 무역수지가 적자인 것 같아요.	889	0
8294	9	해외 직구 시장에서 어떤 변화가 있었을까?	889	0
8294	10	한국 역직구 시장에서 중국 수요가 큰 폭으로 감소했고, 역직구 시장 자체도 감소하고 있다고 해요.	889	0
8294	11	한국인들이 주로 어떤 물건을 해외 직구로 사는지 알려 줄래?	889	0
8294	12	스포츠ㆍ레저용품, 의류ㆍ패션, 음ㆍ식료품 등이 주로 해외 직구로 사는 물건들이에요.	889	0
8294	13	해외 직구를 하면 어떤 이점이 있어?	889	0
8294	14	해외 직구는 가격이 저렴하고 온라인 구매 방법도 간편하다는 장점이 있어요.	889	0
8294	15	한국 제품의 경쟁력이 예전보다 떨어진 이유가 뭐야?	889	0
8294	16	중국 화장품 자체 브랜드와 현지 판매망이 급성장한 것이 한국 제품의 경쟁력이 떨어진 이유 중 하나라고 생각해요.	889	0
8294	17	고마워. 많은 도움이 되었어.	889	0
8294	18	천만에요. 더 궁금한 점이 있다면 질문해 주세요.	889	1
