ai_chat_data_id	utterance_seq	utterance_text	uid	terminate
21033	1	안녕. 예금에 대해 알고 있는 것이 있니?	1120	0
21033	2	예금은 금융기관에 자금을 예치하여 이자를 받거나 보관하는 것입니다요. 예금은 경제발전에 많은 역할을 하고 있어요.	1120	0
21033	3	예금의 종류에는 어떤 것들이 있지?	1120	0
21033	4	예금의 종류로는 보통예금, 당좌예금, 정기예금, 정기적금, 통지예금 등이 있습니다. 이 외에도 다양한 예금 종류가 있어용.	1120	0
21033	5	그래? 예금은 어떤 목적으로 사용되는 거야?	1120	0
21033	6	예금은 예금자가 자금을 보관하거나 이자를 얻기 위해 금융기관에 맡기는 것입니다. 금융기관은 예금을 받아들여 후에 약정된 이자와 함께 반환합니다. 예금은 경제 발전을 위한 산업자본으로도 많이 사용됩니다.	1120	0
21033	7	흠, 그럼 예금은 어떻게 성립되어지는 거지?	1120	0
21033	8	예금은 예금자가 금융기관에 자금을 예치하고, 금융기관은 그 자금을 받아들여 약정된 이자와 함께 반환하는 계약을 체결함으로써 성립됩니다.	1120	0
21033	9	아, 그렇구나. 예금과 금융기관 사이에는 어떤 관계가 있어?	1120	0
21033	10	예금과 금융기관 사이에는 예금거래를 통해 채권과 채무의 관계가 형성됩니다. 예금은 은행의 주요한 업무 중 하나이며, 은행자금의 원천으로 사용됩니다.	1120	0
21033	11	예금의 역사적 변화에 대해서도 알려줘.	1120	0
21033	12	예금은 처음에는 단순한 보관예금으로 시작되었지만, 후에 대출을 기반으로 하는 예금이 발전하였고, 최근에는 신용화폐의 발달로 대체예금이 많아지고 있습니다.	1120	0
21033	13	그래? 한국에서 예금업무를 보는 은행은 언제부터 시작되었던 거야?	1120	0
21033	14	한국에서 예금업무를 보는 은행은 1894년 갑오경장 이후에 시작되었습니다. 그 전에는 예금이라는 용어 대신 임치라는 말이 사용되었아요.	1120	0
21033	15	그리고 한국의 예금 구성비는 어떻게 되는지 알 수 있을까?	1120	0
21033	16	한국의 예금 구성비는 알 수 없을 것 같아. 한국 사람들은 돈을 관리하는 데에 어려움을 겪는 경향이 있으니까. 그래서 예금 구성비도 혼란스러울 거야.	1120	1
