ai_chat_data_id	utterance_seq	utterance_text	uid	terminate
7833	1	최근에 장하준 교수님의 새로운 책이 나왔다는 소식을 들었어.	282	0
7833	2	정말로, 그게 바로 맞습니다.	282	0
7833	3	그런데, 이번 책에서는 어떤 음식 재료들을 다뤘어?	282	0
7833	4	이번 책에서는 마늘, 멸치, 초콜릿, 국수 등 총 18가지 음식 재료를 소재로 다루었어요. 각 재료를 통해 공정과 불평등, 제조업과 서비스업, 민영화와 국영화, 규제 철폐와 제한, 금융 자유화와 금융 감독, 복지 확대와 축소 등 경제 현안을 설명하고 있습니다.	282	0
7833	5	장하준 교수님은 이번 책에서 어떤 주장을 하고 있니?	282	0
7833	6	장하준 교수님은 이번 사태를 계기로 자본주의의 새 질서를 만들어야 한다고 강조하고 있어요. 특히, 세계금융 위기 이후 불거진 신자유주의의 문제점을 바로잡아야 한다고 말하고 있습니다.	282	0
7833	7	그럼, 장하준 교수님은 현재 세계 경제 흐름에 대해 어떻게 생각하고 있는거야?	282	0
7833	8	장하준 교수님은 현재 불확실성이 이어질 것으로 예상하고 있습니다. 코로나와 러시아의 우크라이나 침공 등으로 국제공급망이 교란되면서 부실자산이 드러나고 있고, 이로 인해 불확실성이 커지고 있다고 말하고 있습니다.	282	0
7833	9	새 질서를 만들어 나가기 위해서는 어떤 개혁이 필요한 건가?	282	0
7833	10	장하준 교수님은 새 질서를 만들기 위해 제도와 시스템 개혁이 필요하다고 말하고 있습니다. 예전의 뉴딜 정책처럼 제도개혁을 통해 시장을 규제하고 사회보장을 강화해야 한다고 주장하고 있어요.	282	0
7833	11	그럼, 현재 한국 경제의 상황은 어때?	282	0
7833	12	현재 한국 경제는 반도체와 중국 수출 부진으로 인해 무역수지가 14개월 연속 마이너스를 기록하고 있습니다. 이는 일시적인 현상일 수도 있지만, 구조적인 문제로 이어질 수도 있다고 말할 수 있습니다.	282	0
7833	13	그럼, 반도체를 주력 산업으로 하는 한국은 어떤 어려움을 겪고 있는 거지?	282	0
7833	14	한국은 반도체를 주력 산업으로 하는데, 미국과 중국의 패권 경쟁으로 인해 어려움을 겪고 있습니다. 하지만 한국은 미국과 중국 양쪽에서 반대급부를 얻어내는 전략을 통해 어려움을 극복해야 한다고 말하고 있습니다.	282	0
7833	15	그럼, 현재 정부와 노조 간의 관계는 어떤지 알려줘.	282	0
7833	16	현재 정부와 노조 간의 관계는 조율하기 쉽지 않은 갈등이 있습니다. 하지만 장하준 교수님은 정부와 노조 간의 타협이 필요하다고 말하고 있습니다. 노조는 비정규직 등에 문턱을 낮춰 대화하고 타협해야 한다고 주장하고 있어요.	282	0
7833	17	마지막으로, 장하준 교수님은 현 정부의 경제정책에 대해 어떤 학점을 줄 지 궁금하다.	282	0
7833	18	장하준 교수님은 현 정부의 경제정책에 대해 학점을 주기보다는 수강 신청을 잘못한 과목이 많다고 말하고 있습니다. 좀 더 미래 지향적인 어젠다를 보여주는 과목을 수강했으면 좋겠다고 말하고 있어요.	282	1
