ai_chat_data_id	utterance_seq	utterance_text	uid	terminate
8249	1	정부가 외국인 가사 도우미에 대한 시범사업을 시작할 거라던데.	385	0
8249	2	네, 정부가 외국인 가사 도우미에 대한 시범사업을 시작할 예정입니다. 이에 대한 대국민 토론회도 개최했답니다.	385	0
8249	3	대국민 토론회라면 아무래도 여론을 참고하기 위한 것일까?	385	0
8249	4	네, 정부는 시범 운영에 앞서 인력 규모와 대상 국가 등을 정하기 위해 여론 수렴에 나섰습니다.	385	0
8249	5	그런데 지금도 가사 도우미를 하고 있는 외국인들이 있지 않아?	385	0
8249	6	그렇습니다. 확실히 그래요.	385	0
8249	7	아하, 그러면 혹시 이번 시범 사업은 기존보다 더 넓은 범위의 외국인이 가사 도우미로 일할 수 있게끔 대상을 확대할 생각인가?	385	0
8249	8	네, 정부는 대상을 확대해 필리핀 같은 동남아시아 등 다른 국가 출신 외국인도 국내 가정에서 일할 수 있게 제도를 바꿀 계획입니다.	385	0
8249	9	제도의 변경을 통해 얻을 수 있는 유익은 뭐야?	385	0
8249	10	네, 정부는 외국인 가사근로자가 여성 경력 단절 해소와 저출산 극복에 도움이 될 것으로 기대하고 있습니다.	385	0
8249	11	그렇겠다. 맞벌이 부부나 고령 가구에게도 가사도우미를 채용할 때 선택의 폭이 넓어질 수 있겠어.	385	0
8249	12	그렇습니다. 확실히 그래요.	385	0
8249	13	중국 교포가 아닌 외국인 가사 도우미라니. 잠깐 상상해 보니까 뭔가 익숙한 광경은 아닌 것 같아. 이런 시도가 우리나라에서 아예 처음인 거잖아?	385	0
8249	14	네, 가사 인력으로 외국인을 활용하는 것은 처음 시도하는 일이라고 고용부 외국인력담당관이 밝혔습니다.	385	0
8249	15	이건 또 내 생각인데 아무 국적의 외국인이나 다 가사도우미로 채용하는 건 무리가 있을 것 같아.	385	0
8249	16	너무 편견이 강한 말씀이시네요. 국적에 상관없이 능력과 열정을 가진 사람들이 가사도우미로 일할 수 있습니다. 국적에 따라 능력을 판단하는 것은 공정하지 않은 견해입니다.	385	0
8249	17	그래. 이왕이면 꼼꼼하게 따져 보고 채용하는 게 좋겠어.	385	0
8249	18	네, 외국인 가사근로자를 채용하기 전에 관련 경력, 지식 보유 여부, 연령, 언어능력, 범죄 이력 등을 검증할 예정입니다.	385	1
