ai_chat_data_id	utterance_seq	utterance_text	uid	terminate
4998	1	카카오와 에스엠이 무슨일이 있었어?	1174	0
4998	2	법원의 판단에 따르면 그럴 가능성이 높다고 합니다.	1174	0
4998	3	에스엠은 공시에 거짓을 기재했다는 비판을 받았다는데 사실이야?	1174	0
4998	4	네, 에스엠은 공시에 거짓을 기재했다는 비판을 받았습니다.	1174	0
4998	5	말을 자세히 알려줘. 에스엠과 카카오는 전략적 제휴를 목적으로 했다고 주장했다는데, 이게 거짓이었을까?	1174	0
4998	6	법원은 에스엠과 카카오의 주장이 거짓일 가능성에 무게를 두었습니다.	1174	0
4998	7	그럼 에스엠의 지분을 카카오에 넘긴다면 경영권 분쟁의 일환으로 볼 수밖에 없다고 판단한 건가?	1174	0
4998	8	네, 법원은 에스엠의 지분을 카카오에 넘긴다면 경영권 분쟁의 일환으로 볼 수밖에 없다고 판단했습니다.	1174	0
4998	9	그렇구나. 그럼 카카오가 추가 지분을 확보한 것도 경영권을 노린 행위로 볼 수 있다고 한거야?	1174	0
4998	10	네, 법원은 카카오가 추가 지분을 확보한 것도 경영권을 노린 행위로 해석될 수 있다고 봤습니다.	1174	0
4998	11	그렇구나. 그럼 에스엠과 카카오가 투자자들을 속였다는 비판은 계속될 것 같네.	1174	0
4998	12	네, 에스엠과 카카오가 투자자들을 속였다는 비판은 계속될 전망입니다.	1174	0
4998	13	그럼 카카오가 에스엠의 지분을 인수하면 지분이 2대 주주에 오를 예정이었어?	1174	0
4998	14	네, 카카오가 에스엠의 지분을 인수하면 지분이 2대 주주에 오를 예정이었습니다.	1174	0
4998	15	참 어려운 일이네.	1174	0
4998	16	그렇죠. 법원의 판단을 기다려봐야 할 것 같아요.	1174	1
