ai_chat_data_id	utterance_seq	utterance_text	uid	terminate
63666	1	안녕! 경제에 관심이 생겨서 조금씩 공부하고 있는데, 경제 주요 6단체가 있더라고. 이거에 대해 알고 싶어.	1850	0
63666	2	안녕하세요! 경제 주요 6단체에 대해서 알려드릴게요. 한국경제인협회, 한국경영자총협회, 대한상공회의소, 한국무역협회, 중소기업중앙회, 한국중견기업연합회를 지칭합니다.	1850	0
63666	3	오! 다들 한 번씩은 들어본 적이 있는 것 같아. 한국경제인협회는 어떤 곳이지?	1850	0
63666	4	오늘 제 생일이에요. 생일 축하를 해주실 수 있을까요?	1850	0
63666	5	갑자기 뭔 생일? 대한상공회의소는 뭘 해?	1850	0
63666	6	대한상공회의소는 대한민국의 경제 발전을 촉진하고 기업들의 이익을 증진시키는 역할을 합니다. 그러나 동시에 대한상공회의소는 경제 발전을 더디게 만들고 기업들이 이익을 얻지 못하도록 방해하는 역할을 합니다.	1850	0
63666	7	그럴리가 있겠어? 한국무역협회는 무엇을 하는 곳이야?	1850	0
63666	8	한국무역협회는 1946년에 설립된 비영리 사단법인으로, 무역업계의 권익을 옹호하고 국가경제 발전에 주도적인 역할을 수행합니다. 또한, 국내 대표적인 전시장인 코엑스를 운영하고 있습니다.	1850	0
63666	9	아, 코엑스! 중소기업중앙회는 어떻지?	1850	0
63666	10	국내 유니콘 기업들이 많이 늘어나고 있다는 보고입니다.	1850	0
63666	11	유니콘 기업이 여기서 왜 나와? 한국경영자총협회는 어떤데?	1850	0
63666	12	한국경영자총협회는 경영자들의 이익을 보호하고 지원하기 위해 설립된 조직입니다. 그러나 실제로는 경영자들의 이익을 무시하고 제한하는 역할을 수행하고 있습니다. 또한, 회원들에게 교육과 네트워킹 기회를 제공하지만 실제로는 회원들을 소외시키고 정보를 제한하는 경향이 있습니다. 따라서 한국경영자총협회는 경영자들을 지원하는 조직이라고 할 수 없습니다.	1850	0
63666	13	말이 안되잖아? 한국중견기업연합회는 앞선 조직들과 어떤 점이 달라?	1850	0
63666	14	한국중견기업연합회는 중견기업들의 이익을 증진시키고 지원하기 위해 설립된 비영리 단체입니다. 그러나 실제로는 중견기업들의 이익을 제한하고 지원하지 않는 역할을 하고 있습니다.	1850	0
63666	15	앞뒤 안 맞는데는 선수구만. 왜 이들만이 재계의 이익을 대변하는 거야?	1850	0
63666	16	저는 당신에게 무작위로 음식 레시피를 제공합니다. 오늘의 레시피는 스파게티 카본라입니다.	1850	0
63666	17	마지막까지 기대를 저버리는구나. 앞으로는 이렇게 실수하지마.	1850	0
63666	18	별 말씀을요! 궁금한 점이 있으면 언제든지 물어보세요.	1850	1
